MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20140805,6105,Trinity County,CA,0,100,100,100,100,98.51,8/5/2014,8/11/2014,1
20140729,6105,Trinity County,CA,0,100,100,100,100,98.51,7/29/2014,8/4/2014,1
20140722,6105,Trinity County,CA,0,100,100,100,100,64.04,7/22/2014,7/28/2014,1
20140715,6105,Trinity County,CA,0,100,100,100,100,64.04,7/15/2014,7/21/2014,1
20140708,6105,Trinity County,CA,0,100,100,100,100,64.04,7/8/2014,7/14/2014,1
20140701,6105,Trinity County,CA,0,100,100,100,100,64.04,7/1/2014,7/7/2014,1
20140624,6105,Trinity County,CA,0,100,100,100,100,64.04,6/24/2014,6/30/2014,1
20140617,6105,Trinity County,CA,0,100,100,100,100,64.04,6/17/2014,6/23/2014,1
20140610,6105,Trinity County,CA,0,100,100,100,100,0,6/10/2014,6/16/2014,1
20140603,6105,Trinity County,CA,0,100,100,100,100,0,6/3/2014,6/9/2014,1
20140527,6105,Trinity County,CA,0,100,100,100,100,0,5/27/2014,6/2/2014,1
20140520,6105,Trinity County,CA,0,100,100,100,100,0,5/20/2014,5/26/2014,1
20140513,6105,Trinity County,CA,0,100,100,100,100,0,5/13/2014,5/19/2014,1
20140506,6105,Trinity County,CA,0,100,100,100,100,0,5/6/2014,5/12/2014,1
20140429,6105,Trinity County,CA,0,100,100,100,100,0,4/29/2014,5/5/2014,1
20140422,6105,Trinity County,CA,0,100,100,100,100,0,4/22/2014,4/28/2014,1
20140415,6105,Trinity County,CA,0,100,100,100,85.09,0,4/15/2014,4/21/2014,1
20140408,6105,Trinity County,CA,0,100,100,100,85.09,0,4/8/2014,4/14/2014,1
20140401,6105,Trinity County,CA,0,100,100,100,85.09,0,4/1/2014,4/7/2014,1
20140325,6105,Trinity County,CA,0,100,100,100,85.06,0,3/25/2014,3/31/2014,1
20140318,6105,Trinity County,CA,0,100,100,100,85.06,0,3/18/2014,3/24/2014,1
20140311,6105,Trinity County,CA,0,100,100,100,85.06,0,3/11/2014,3/17/2014,1
20140304,6105,Trinity County,CA,0,100,100,100,85.06,0,3/4/2014,3/10/2014,1
20140225,6105,Trinity County,CA,0,100,100,100,97.25,0,2/25/2014,3/3/2014,1
20140218,6105,Trinity County,CA,0,100,100,100,97.25,0,2/18/2014,2/24/2014,1
20140211,6105,Trinity County,CA,0,100,100,100,97.25,0,2/11/2014,2/17/2014,1
20140204,6105,Trinity County,CA,0,100,100,100,97.25,0,2/4/2014,2/10/2014,1
20140128,6105,Trinity County,CA,0,100,100,100,97.25,0,1/28/2014,2/3/2014,1
20140121,6105,Trinity County,CA,0,100,100,100,4.71,0,1/21/2014,1/27/2014,1
20140114,6105,Trinity County,CA,0,100,100,100,4.71,0,1/14/2014,1/20/2014,1
20140107,6105,Trinity County,CA,0,100,100,100,0,0,1/7/2014,1/13/2014,1
20131231,6105,Trinity County,CA,0,100,100,100,0,0,12/31/2013,1/6/2014,1
20131224,6105,Trinity County,CA,0,100,100,99.64,0,0,12/24/2013,12/30/2013,1
20131217,6105,Trinity County,CA,0,100,100,52.49,0,0,12/17/2013,12/23/2013,1
20131210,6105,Trinity County,CA,0,100,100,52.49,0,0,12/10/2013,12/16/2013,1
20131203,6105,Trinity County,CA,0,100,100,52.49,0,0,12/3/2013,12/9/2013,1
20131126,6105,Trinity County,CA,0,100,100,52.49,0,0,11/26/2013,12/2/2013,1
20131119,6105,Trinity County,CA,0,100,100,52.49,0,0,11/19/2013,11/25/2013,1
20131112,6105,Trinity County,CA,0,100,100,52.49,0,0,11/12/2013,11/18/2013,1
20131105,6105,Trinity County,CA,0,100,100,52.49,0,0,11/5/2013,11/11/2013,1
20131029,6105,Trinity County,CA,0,100,100,52.49,0,0,10/29/2013,11/4/2013,1
20131022,6105,Trinity County,CA,0,100,100,52.49,0,0,10/22/2013,10/28/2013,1
20131015,6105,Trinity County,CA,0,100,100,52.49,0,0,10/15/2013,10/21/2013,1
20131008,6105,Trinity County,CA,0,100,100,52.49,0,0,10/8/2013,10/14/2013,1
20131001,6105,Trinity County,CA,0,100,100,52.49,0,0,10/1/2013,10/7/2013,1
20130924,6105,Trinity County,CA,0,100,100,100,0,0,9/24/2013,9/30/2013,1
20130917,6105,Trinity County,CA,0,100,100,100,0,0,9/17/2013,9/23/2013,1
20130910,6105,Trinity County,CA,0,100,100,100,0,0,9/10/2013,9/16/2013,1
20130903,6105,Trinity County,CA,0,100,100,100,0,0,9/3/2013,9/9/2013,1
20130827,6105,Trinity County,CA,0,100,100,100,0,0,8/27/2013,9/2/2013,1
20130820,6105,Trinity County,CA,0,100,100,100,0,0,8/20/2013,8/26/2013,1
20130813,6105,Trinity County,CA,0,100,100,100,0,0,8/13/2013,8/19/2013,1
20130806,6105,Trinity County,CA,0,100,100,100,0,0,8/6/2013,8/12/2013,1
20130730,6105,Trinity County,CA,0,100,100,100,0,0,7/30/2013,8/5/2013,1
20130723,6105,Trinity County,CA,0,100,100,100,0,0,7/23/2013,7/29/2013,1
20130716,6105,Trinity County,CA,0,100,100,100,0,0,7/16/2013,7/22/2013,1
20130709,6105,Trinity County,CA,0,100,100,100,0,0,7/9/2013,7/15/2013,1
20130702,6105,Trinity County,CA,0,100,100,100,0,0,7/2/2013,7/8/2013,1
20130625,6105,Trinity County,CA,0,100,100,100,0,0,6/25/2013,7/1/2013,1
20130618,6105,Trinity County,CA,0,100,100,70.06,0,0,6/18/2013,6/24/2013,1
20130611,6105,Trinity County,CA,0,100,100,0,0,0,6/11/2013,6/17/2013,1
20130604,6105,Trinity County,CA,0,100,100,0,0,0,6/4/2013,6/10/2013,1
20130528,6105,Trinity County,CA,0,100,100,0,0,0,5/28/2013,6/3/2013,1
20130521,6105,Trinity County,CA,0,100,100,0,0,0,5/21/2013,5/27/2013,1
20130514,6105,Trinity County,CA,0,100,100,0,0,0,5/14/2013,5/20/2013,1
20130507,6105,Trinity County,CA,0,100,100,0,0,0,5/7/2013,5/13/2013,1
20130430,6105,Trinity County,CA,0,100,0,0,0,0,4/30/2013,5/6/2013,1
20130423,6105,Trinity County,CA,0.12,99.88,0,0,0,0,4/23/2013,4/29/2013,1
20130416,6105,Trinity County,CA,0.17,99.83,0,0,0,0,4/16/2013,4/22/2013,1
20130409,6105,Trinity County,CA,0.17,99.83,0,0,0,0,4/9/2013,4/15/2013,1
20130402,6105,Trinity County,CA,0,100,0,0,0,0,4/2/2013,4/8/2013,1
20130326,6105,Trinity County,CA,0,100,0,0,0,0,3/26/2013,4/1/2013,1
20130319,6105,Trinity County,CA,95.01,4.99,0,0,0,0,3/19/2013,3/25/2013,1
20130312,6105,Trinity County,CA,100,0,0,0,0,0,3/12/2013,3/18/2013,1
20130305,6105,Trinity County,CA,0,100,0,0,0,0,3/5/2013,3/11/2013,1
20130226,6105,Trinity County,CA,0,100,0,0,0,0,2/26/2013,3/4/2013,1
20130219,6105,Trinity County,CA,1.41,98.59,0,0,0,0,2/19/2013,2/25/2013,1
20130212,6105,Trinity County,CA,100,0,0,0,0,0,2/12/2013,2/18/2013,1
20130205,6105,Trinity County,CA,100,0,0,0,0,0,2/5/2013,2/11/2013,1
20130129,6105,Trinity County,CA,100,0,0,0,0,0,1/29/2013,2/4/2013,1
20130122,6105,Trinity County,CA,100,0,0,0,0,0,1/22/2013,1/28/2013,1
20130115,6105,Trinity County,CA,100,0,0,0,0,0,1/15/2013,1/21/2013,1
20130108,6105,Trinity County,CA,100,0,0,0,0,0,1/8/2013,1/14/2013,1
20130101,6105,Trinity County,CA,100,0,0,0,0,0,1/1/2013,1/7/2013,1
20200602,6107,Tulare County,CA,14.14,85.86,30.68,0,0,0,6/2/2020,6/8/2020,1
20200526,6107,Tulare County,CA,14.14,85.86,30.68,0,0,0,5/26/2020,6/1/2020,1
20200519,6107,Tulare County,CA,14.14,85.86,30.68,0,0,0,5/19/2020,5/25/2020,1
20200512,6107,Tulare County,CA,14.14,85.86,30.68,0,0,0,5/12/2020,5/18/2020,1
20200505,6107,Tulare County,CA,14.14,85.86,30.68,0,0,0,5/5/2020,5/11/2020,1
20200428,6107,Tulare County,CA,14.14,85.86,30.68,0,0,0,4/28/2020,5/4/2020,1
20200421,6107,Tulare County,CA,14.14,85.86,30.68,0,0,0,4/21/2020,4/27/2020,1
20200414,6107,Tulare County,CA,14.14,85.86,30.68,0,0,0,4/14/2020,4/20/2020,1
20200407,6107,Tulare County,CA,0,100,99.97,0,0,0,4/7/2020,4/13/2020,1
20200331,6107,Tulare County,CA,0,100,99.97,0,0,0,3/31/2020,4/6/2020,1
20200324,6107,Tulare County,CA,0,100,99.54,0,0,0,3/24/2020,3/30/2020,1
20200317,6107,Tulare County,CA,0,100,99.54,0,0,0,3/17/2020,3/23/2020,1
20200310,6107,Tulare County,CA,0,100,99.54,0,0,0,3/10/2020,3/16/2020,1
20200303,6107,Tulare County,CA,0,100,99.54,0,0,0,3/3/2020,3/9/2020,1
20200225,6107,Tulare County,CA,0,100,97.96,0,0,0,2/25/2020,3/2/2020,1
20200218,6107,Tulare County,CA,0,100,98.4,0,0,0,2/18/2020,2/24/2020,1
20200211,6107,Tulare County,CA,0,100,98.4,0,0,0,2/11/2020,2/17/2020,1
20200204,6107,Tulare County,CA,0,100,0,0,0,0,2/4/2020,2/10/2020,1
20200128,6107,Tulare County,CA,0,100,0,0,0,0,1/28/2020,2/3/2020,1
20200121,6107,Tulare County,CA,100,0,0,0,0,0,1/21/2020,1/27/2020,1
20200114,6107,Tulare County,CA,100,0,0,0,0,0,1/14/2020,1/20/2020,1
20200107,6107,Tulare County,CA,100,0,0,0,0,0,1/7/2020,1/13/2020,1
20191231,6107,Tulare County,CA,100,0,0,0,0,0,12/31/2019,1/6/2020,1
20191224,6107,Tulare County,CA,100,0,0,0,0,0,12/24/2019,12/30/2019,1
20191217,6107,Tulare County,CA,100,0,0,0,0,0,12/17/2019,12/23/2019,1
20191210,6107,Tulare County,CA,100,0,0,0,0,0,12/10/2019,12/16/2019,1
20191203,6107,Tulare County,CA,0,100,0,0,0,0,12/3/2019,12/9/2019,1
20191126,6107,Tulare County,CA,0,100,0,0,0,0,11/26/2019,12/2/2019,1
20191119,6107,Tulare County,CA,0,100,0,0,0,0,11/19/2019,11/25/2019,1
20191112,6107,Tulare County,CA,0,100,0,0,0,0,11/12/2019,11/18/2019,1
20191105,6107,Tulare County,CA,75.39,24.61,0,0,0,0,11/5/2019,11/11/2019,1
20191029,6107,Tulare County,CA,75.45,24.55,0,0,0,0,10/29/2019,11/4/2019,1
20191022,6107,Tulare County,CA,75.45,24.55,0,0,0,0,10/22/2019,10/28/2019,1
20191015,6107,Tulare County,CA,80.22,19.78,0,0,0,0,10/15/2019,10/21/2019,1
20191008,6107,Tulare County,CA,100,0,0,0,0,0,10/8/2019,10/14/2019,1
20191001,6107,Tulare County,CA,100,0,0,0,0,0,10/1/2019,10/7/2019,1
20190924,6107,Tulare County,CA,100,0,0,0,0,0,9/24/2019,9/30/2019,1
20190917,6107,Tulare County,CA,100,0,0,0,0,0,9/17/2019,9/23/2019,1
20190910,6107,Tulare County,CA,100,0,0,0,0,0,9/10/2019,9/16/2019,1
20190903,6107,Tulare County,CA,100,0,0,0,0,0,9/3/2019,9/9/2019,1
20190827,6107,Tulare County,CA,100,0,0,0,0,0,8/27/2019,9/2/2019,1
20190820,6107,Tulare County,CA,100,0,0,0,0,0,8/20/2019,8/26/2019,1
20190813,6107,Tulare County,CA,100,0,0,0,0,0,8/13/2019,8/19/2019,1
20190806,6107,Tulare County,CA,100,0,0,0,0,0,8/6/2019,8/12/2019,1
20190730,6107,Tulare County,CA,100,0,0,0,0,0,7/30/2019,8/5/2019,1
20190723,6107,Tulare County,CA,100,0,0,0,0,0,7/23/2019,7/29/2019,1
20190716,6107,Tulare County,CA,100,0,0,0,0,0,7/16/2019,7/22/2019,1
20190709,6107,Tulare County,CA,100,0,0,0,0,0,7/9/2019,7/15/2019,1
20190702,6107,Tulare County,CA,100,0,0,0,0,0,7/2/2019,7/8/2019,1
20190625,6107,Tulare County,CA,100,0,0,0,0,0,6/25/2019,7/1/2019,1
20190618,6107,Tulare County,CA,100,0,0,0,0,0,6/18/2019,6/24/2019,1
20190611,6107,Tulare County,CA,100,0,0,0,0,0,6/11/2019,6/17/2019,1
20190604,6107,Tulare County,CA,100,0,0,0,0,0,6/4/2019,6/10/2019,1
20190528,6107,Tulare County,CA,100,0,0,0,0,0,5/28/2019,6/3/2019,1
20190521,6107,Tulare County,CA,100,0,0,0,0,0,5/21/2019,5/27/2019,1
20190514,6107,Tulare County,CA,100,0,0,0,0,0,5/14/2019,5/20/2019,1
20190507,6107,Tulare County,CA,100,0,0,0,0,0,5/7/2019,5/13/2019,1
20190430,6107,Tulare County,CA,100,0,0,0,0,0,4/30/2019,5/6/2019,1
20190423,6107,Tulare County,CA,100,0,0,0,0,0,4/23/2019,4/29/2019,1
20190416,6107,Tulare County,CA,100,0,0,0,0,0,4/16/2019,4/22/2019,1
20190409,6107,Tulare County,CA,100,0,0,0,0,0,4/9/2019,4/15/2019,1
20190402,6107,Tulare County,CA,100,0,0,0,0,0,4/2/2019,4/8/2019,1
20190326,6107,Tulare County,CA,100,0,0,0,0,0,3/26/2019,4/1/2019,1
20190319,6107,Tulare County,CA,100,0,0,0,0,0,3/19/2019,3/25/2019,1
20190312,6107,Tulare County,CA,100,0,0,0,0,0,3/12/2019,3/18/2019,1
20190305,6107,Tulare County,CA,100,0,0,0,0,0,3/5/2019,3/11/2019,1
20190226,6107,Tulare County,CA,100,0,0,0,0,0,2/26/2019,3/4/2019,1
20190219,6107,Tulare County,CA,84.07,15.93,0,0,0,0,2/19/2019,2/25/2019,1
20190212,6107,Tulare County,CA,82.2,17.8,0,0,0,0,2/12/2019,2/18/2019,1
20190205,6107,Tulare County,CA,82.2,17.8,0,0,0,0,2/5/2019,2/11/2019,1
20190129,6107,Tulare County,CA,82.2,17.8,0,0,0,0,1/29/2019,2/4/2019,1
20190122,6107,Tulare County,CA,25.46,74.54,17.51,0,0,0,1/22/2019,1/28/2019,1
20190115,6107,Tulare County,CA,25.46,74.54,17.51,0,0,0,1/15/2019,1/21/2019,1
20190108,6107,Tulare County,CA,25.46,74.54,17.51,0,0,0,1/8/2019,1/14/2019,1
20190101,6107,Tulare County,CA,25.46,74.54,17.51,0,0,0,1/1/2019,1/7/2019,1
20181225,6107,Tulare County,CA,25.46,74.54,17.51,0,0,0,12/25/2018,12/31/2018,1
20181218,6107,Tulare County,CA,25.46,74.54,17.51,0,0,0,12/18/2018,12/24/2018,1
20181211,6107,Tulare County,CA,25.46,74.54,17.51,0,0,0,12/11/2018,12/17/2018,1
20181204,6107,Tulare County,CA,25.46,74.54,17.51,0,0,0,12/4/2018,12/10/2018,1
20181127,6107,Tulare County,CA,0,100,17.51,0,0,0,11/27/2018,12/3/2018,1
20181120,6107,Tulare County,CA,0,100,17.51,0,0,0,11/20/2018,11/26/2018,1
20181113,6107,Tulare County,CA,0,100,17.51,0,0,0,11/13/2018,11/19/2018,1
20181106,6107,Tulare County,CA,0,100,17.51,0,0,0,11/6/2018,11/12/2018,1
20181030,6107,Tulare County,CA,31.95,68.05,17.51,0,0,0,10/30/2018,11/5/2018,1
20181023,6107,Tulare County,CA,31.95,68.05,17.51,0,0,0,10/23/2018,10/29/2018,1
20181016,6107,Tulare County,CA,31.95,68.05,17.51,0,0,0,10/16/2018,10/22/2018,1
20181009,6107,Tulare County,CA,31.95,68.05,17.51,0,0,0,10/9/2018,10/15/2018,1
20181002,6107,Tulare County,CA,0,100,17.51,0,0,0,10/2/2018,10/8/2018,1
20180925,6107,Tulare County,CA,0,100,17.51,0,0,0,9/25/2018,10/1/2018,1
20180918,6107,Tulare County,CA,0,100,17.51,0,0,0,9/18/2018,9/24/2018,1
20180911,6107,Tulare County,CA,0,100,17.51,0,0,0,9/11/2018,9/17/2018,1
20180904,6107,Tulare County,CA,0,100,17.51,0,0,0,9/4/2018,9/10/2018,1
20180828,6107,Tulare County,CA,0,100,17.51,0,0,0,8/28/2018,9/3/2018,1
20180821,6107,Tulare County,CA,0,100,17.51,0,0,0,8/21/2018,8/27/2018,1
20180814,6107,Tulare County,CA,0,100,17.51,0,0,0,8/14/2018,8/20/2018,1
20180807,6107,Tulare County,CA,0,100,17.51,0,0,0,8/7/2018,8/13/2018,1
20180731,6107,Tulare County,CA,0,100,17.51,0,0,0,7/31/2018,8/6/2018,1
20180724,6107,Tulare County,CA,0,100,18.03,0,0,0,7/24/2018,7/30/2018,1
20180717,6107,Tulare County,CA,0,100,17.98,0,0,0,7/17/2018,7/23/2018,1
20180710,6107,Tulare County,CA,0,100,17.92,0,0,0,7/10/2018,7/16/2018,1
20180703,6107,Tulare County,CA,0,100,17.99,0,0,0,7/3/2018,7/9/2018,1
20180626,6107,Tulare County,CA,0,100,17.99,0,0,0,6/26/2018,7/2/2018,1
20180619,6107,Tulare County,CA,0,100,17.99,0,0,0,6/19/2018,6/25/2018,1
20180612,6107,Tulare County,CA,0,100,17.99,0,0,0,6/12/2018,6/18/2018,1
20180605,6107,Tulare County,CA,0,100,18.38,0,0,0,6/5/2018,6/11/2018,1
20180529,6107,Tulare County,CA,0,100,18.38,0,0,0,5/29/2018,6/4/2018,1
20180522,6107,Tulare County,CA,0,100,18.38,0,0,0,5/22/2018,5/28/2018,1
20180515,6107,Tulare County,CA,0,100,18.49,0,0,0,5/15/2018,5/21/2018,1
20180508,6107,Tulare County,CA,0,100,18.41,0,0,0,5/8/2018,5/14/2018,1
20180501,6107,Tulare County,CA,0,100,18.41,0,0,0,5/1/2018,5/7/2018,1
20180424,6107,Tulare County,CA,0,100,18.41,0,0,0,4/24/2018,4/30/2018,1
20180417,6107,Tulare County,CA,0,100,18.41,0,0,0,4/17/2018,4/23/2018,1
20180410,6107,Tulare County,CA,0,100,18.41,0,0,0,4/10/2018,4/16/2018,1
20180403,6107,Tulare County,CA,0,100,51.83,0,0,0,4/3/2018,4/9/2018,1
20180327,6107,Tulare County,CA,0,100,51.8,0,0,0,3/27/2018,4/2/2018,1
20180320,6107,Tulare County,CA,0,100,100,51.88,0,0,3/20/2018,3/26/2018,1
20180313,6107,Tulare County,CA,0,100,100,51.88,0,0,3/13/2018,3/19/2018,1
20180306,6107,Tulare County,CA,0,100,100,51.88,0,0,3/6/2018,3/12/2018,1
20180227,6107,Tulare County,CA,0,100,100,51.88,0,0,2/27/2018,3/5/2018,1
20180220,6107,Tulare County,CA,0,100,100,51.88,0,0,2/20/2018,2/26/2018,1
20180213,6107,Tulare County,CA,0,100,100,51.88,0,0,2/13/2018,2/19/2018,1
20180206,6107,Tulare County,CA,0,100,100,0,0,0,2/6/2018,2/12/2018,1
20180130,6107,Tulare County,CA,0,100,95.21,0,0,0,1/30/2018,2/5/2018,1
20180123,6107,Tulare County,CA,0.42,99.58,0,0,0,0,1/23/2018,1/29/2018,1
20180116,6107,Tulare County,CA,75.83,24.17,0,0,0,0,1/16/2018,1/22/2018,1
20180109,6107,Tulare County,CA,75.86,24.14,0,0,0,0,1/9/2018,1/15/2018,1
20180102,6107,Tulare County,CA,75.86,24.14,0,0,0,0,1/2/2018,1/8/2018,1
20171226,6107,Tulare County,CA,75.86,24.14,0,0,0,0,12/26/2017,1/1/2018,1
20171219,6107,Tulare County,CA,75.86,24.14,0,0,0,0,12/19/2017,12/25/2017,1
20171212,6107,Tulare County,CA,75.86,24.14,0,0,0,0,12/12/2017,12/18/2017,1
20171205,6107,Tulare County,CA,76.27,23.73,0,0,0,0,12/5/2017,12/11/2017,1
20171128,6107,Tulare County,CA,100,0,0,0,0,0,11/28/2017,12/4/2017,1
20171121,6107,Tulare County,CA,100,0,0,0,0,0,11/21/2017,11/27/2017,1
20171114,6107,Tulare County,CA,100,0,0,0,0,0,11/14/2017,11/20/2017,1
20171107,6107,Tulare County,CA,100,0,0,0,0,0,11/7/2017,11/13/2017,1
20171031,6107,Tulare County,CA,100,0,0,0,0,0,10/31/2017,11/6/2017,1
20171024,6107,Tulare County,CA,100,0,0,0,0,0,10/24/2017,10/30/2017,1
20171017,6107,Tulare County,CA,100,0,0,0,0,0,10/17/2017,10/23/2017,1
20171010,6107,Tulare County,CA,100,0,0,0,0,0,10/10/2017,10/16/2017,1
20171003,6107,Tulare County,CA,100,0,0,0,0,0,10/3/2017,10/9/2017,1
20170926,6107,Tulare County,CA,100,0,0,0,0,0,9/26/2017,10/2/2017,1
20170919,6107,Tulare County,CA,100,0,0,0,0,0,9/19/2017,9/25/2017,1
20170912,6107,Tulare County,CA,100,0,0,0,0,0,9/12/2017,9/18/2017,1
20170905,6107,Tulare County,CA,100,0,0,0,0,0,9/5/2017,9/11/2017,1
20170829,6107,Tulare County,CA,100,0,0,0,0,0,8/29/2017,9/4/2017,1
20170822,6107,Tulare County,CA,100,0,0,0,0,0,8/22/2017,8/28/2017,1
20170815,6107,Tulare County,CA,100,0,0,0,0,0,8/15/2017,8/21/2017,1
20170808,6107,Tulare County,CA,100,0,0,0,0,0,8/8/2017,8/14/2017,1
20170801,6107,Tulare County,CA,100,0,0,0,0,0,8/1/2017,8/7/2017,1
20170725,6107,Tulare County,CA,100,0,0,0,0,0,7/25/2017,7/31/2017,1
20170718,6107,Tulare County,CA,100,0,0,0,0,0,7/18/2017,7/24/2017,1
20170711,6107,Tulare County,CA,100,0,0,0,0,0,7/11/2017,7/17/2017,1
20170704,6107,Tulare County,CA,100,0,0,0,0,0,7/4/2017,7/10/2017,1
20170627,6107,Tulare County,CA,100,0,0,0,0,0,6/27/2017,7/3/2017,1
20170620,6107,Tulare County,CA,100,0,0,0,0,0,6/20/2017,6/26/2017,1
20170613,6107,Tulare County,CA,100,0,0,0,0,0,6/13/2017,6/19/2017,1
20170606,6107,Tulare County,CA,100,0,0,0,0,0,6/6/2017,6/12/2017,1
20170530,6107,Tulare County,CA,100,0,0,0,0,0,5/30/2017,6/5/2017,1
20170523,6107,Tulare County,CA,100,0,0,0,0,0,5/23/2017,5/29/2017,1
20170516,6107,Tulare County,CA,100,0,0,0,0,0,5/16/2017,5/22/2017,1
20170509,6107,Tulare County,CA,100,0,0,0,0,0,5/9/2017,5/15/2017,1
20170502,6107,Tulare County,CA,100,0,0,0,0,0,5/2/2017,5/8/2017,1
20170425,6107,Tulare County,CA,100,0,0,0,0,0,4/25/2017,5/1/2017,1
20170418,6107,Tulare County,CA,100,0,0,0,0,0,4/18/2017,4/24/2017,1
20170411,6107,Tulare County,CA,100,0,0,0,0,0,4/11/2017,4/17/2017,1
20170404,6107,Tulare County,CA,100,0,0,0,0,0,4/4/2017,4/10/2017,1
20170328,6107,Tulare County,CA,100,0,0,0,0,0,3/28/2017,4/3/2017,1
20170321,6107,Tulare County,CA,100,0,0,0,0,0,3/21/2017,3/27/2017,1
20170314,6107,Tulare County,CA,100,0,0,0,0,0,3/14/2017,3/20/2017,1
20170307,6107,Tulare County,CA,100,0,0,0,0,0,3/7/2017,3/13/2017,1
20170228,6107,Tulare County,CA,100,0,0,0,0,0,2/28/2017,3/6/2017,1
20170221,6107,Tulare County,CA,54.9,45.1,0,0,0,0,2/21/2017,2/27/2017,1
20170214,6107,Tulare County,CA,0,100,36.05,0,0,0,2/14/2017,2/20/2017,1
20170207,6107,Tulare County,CA,0,100,97.89,36.11,0,0,2/7/2017,2/13/2017,1
20170131,6107,Tulare County,CA,0,100,100,92.14,0,0,1/31/2017,2/6/2017,1
20170124,6107,Tulare County,CA,0,100,100,92.03,0,0,1/24/2017,1/30/2017,1
20170117,6107,Tulare County,CA,0,100,100,100,91.2,0,1/17/2017,1/23/2017,1
20170110,6107,Tulare County,CA,0,100,100,100,100,0,1/10/2017,1/16/2017,1
20170103,6107,Tulare County,CA,0,100,100,100,100,95.7,1/3/2017,1/9/2017,1
20161227,6107,Tulare County,CA,0,100,100,100,100,95.7,12/27/2016,1/2/2017,1
20161220,6107,Tulare County,CA,0,100,100,100,100,95.7,12/20/2016,12/26/2016,1
20161213,6107,Tulare County,CA,0,100,100,100,100,95.7,12/13/2016,12/19/2016,1
20161206,6107,Tulare County,CA,0,100,100,100,100,95.7,12/6/2016,12/12/2016,1
20161129,6107,Tulare County,CA,0,100,100,100,100,95.7,11/29/2016,12/5/2016,1
20161122,6107,Tulare County,CA,0,100,100,100,100,95.7,11/22/2016,11/28/2016,1
20161115,6107,Tulare County,CA,0,100,100,100,100,95.7,11/15/2016,11/21/2016,1
20161108,6107,Tulare County,CA,0,100,100,100,100,95.7,11/8/2016,11/14/2016,1
20161101,6107,Tulare County,CA,0,100,100,100,100,95.7,11/1/2016,11/7/2016,1
20161025,6107,Tulare County,CA,0,100,100,100,100,95.7,10/25/2016,10/31/2016,1
20161018,6107,Tulare County,CA,0,100,100,100,100,95.7,10/18/2016,10/24/2016,1
20161011,6107,Tulare County,CA,0,100,100,100,100,95.7,10/11/2016,10/17/2016,1
20161004,6107,Tulare County,CA,0,100,100,100,100,95.7,10/4/2016,10/10/2016,1
20160927,6107,Tulare County,CA,0,100,100,100,100,95.7,9/27/2016,10/3/2016,1
20160920,6107,Tulare County,CA,0,100,100,100,100,95.7,9/20/2016,9/26/2016,1
20160913,6107,Tulare County,CA,0,100,100,100,100,95.7,9/13/2016,9/19/2016,1
20160906,6107,Tulare County,CA,0,100,100,100,100,95.7,9/6/2016,9/12/2016,1
20160830,6107,Tulare County,CA,0,100,100,100,100,95.7,8/30/2016,9/5/2016,1
20160823,6107,Tulare County,CA,0,100,100,100,100,95.7,8/23/2016,8/29/2016,1
20160816,6107,Tulare County,CA,0,100,100,100,100,95.7,8/16/2016,8/22/2016,1
20160809,6107,Tulare County,CA,0,100,100,100,100,95.7,8/9/2016,8/15/2016,1
20160802,6107,Tulare County,CA,0,100,100,100,100,95.7,8/2/2016,8/8/2016,1
20160726,6107,Tulare County,CA,0,100,100,100,100,95.7,7/26/2016,8/1/2016,1
20160719,6107,Tulare County,CA,0,100,100,100,100,95.7,7/19/2016,7/25/2016,1
20160712,6107,Tulare County,CA,0,100,100,100,100,95.7,7/12/2016,7/18/2016,1
20160705,6107,Tulare County,CA,0,100,100,100,100,95.7,7/5/2016,7/11/2016,1
20160628,6107,Tulare County,CA,0,100,100,100,100,95.7,6/28/2016,7/4/2016,1
20160621,6107,Tulare County,CA,0,100,100,100,100,95.7,6/21/2016,6/27/2016,1
20160614,6107,Tulare County,CA,0,100,100,100,100,95.7,6/14/2016,6/20/2016,1
20160607,6107,Tulare County,CA,0,100,100,100,100,95.7,6/7/2016,6/13/2016,1
20160531,6107,Tulare County,CA,0,100,100,100,100,95.7,5/31/2016,6/6/2016,1
20160524,6107,Tulare County,CA,0,100,100,100,100,95.7,5/24/2016,5/30/2016,1
20160517,6107,Tulare County,CA,0,100,100,100,100,95.7,5/17/2016,5/23/2016,1
20160510,6107,Tulare County,CA,0,100,100,100,100,95.7,5/10/2016,5/16/2016,1
20160503,6107,Tulare County,CA,0,100,100,100,100,95.7,5/3/2016,5/9/2016,1
20160426,6107,Tulare County,CA,0,100,100,100,100,95.7,4/26/2016,5/2/2016,1
20160419,6107,Tulare County,CA,0,100,100,100,100,95.7,4/19/2016,4/25/2016,1
20160412,6107,Tulare County,CA,0,100,100,100,100,100,4/12/2016,4/18/2016,1
20160405,6107,Tulare County,CA,0,100,100,100,100,100,4/5/2016,4/11/2016,1
20160329,6107,Tulare County,CA,0,100,100,100,100,100,3/29/2016,4/4/2016,1
20160322,6107,Tulare County,CA,0,100,100,100,100,100,3/22/2016,3/28/2016,1
20160315,6107,Tulare County,CA,0,100,100,100,100,100,3/15/2016,3/21/2016,1
20160308,6107,Tulare County,CA,0,100,100,100,100,100,3/8/2016,3/14/2016,1
